,station_id,station_lat,station_lon,station_domain,early_late,early_days,late_days,both_days
8387,USC00427318,41.15,-112,15,1,10958,,
8388,USC00427578,40.7667,-112.1167,15,,,,
8389,USC00427714,39.2453,-112.1067,15,,,,
8390,USC00427846,40.6008,-111.5842,15,1,10228,,
8391,USC00427909,40.5453,-111.5042,15,1,10958,,
8392,USC00427931,41.9667,-112.7167,15,,,,
8393,USC00428631,40.75,-112,15,,,,
8394,USC00428668,41.7197,-112.4264,15,,,,
8395,USC00428733,40.4447,-111.7075,15,1,10958,,
8396,USC00428771,40.5353,-112.3217,15,3,10958,10958,21916
8397,USC00428817,41.7108,-112.1636,15,,,,
8398,USC00428828,41.9153,-111.9128,15,,,,
8399,USC00428922,40.7667,-111.8333,15,,,,
8400,USC00428939,40.4378,-111.7236,15,,,,
8401,USC00428973,40.3603,-111.8972,15,1,10958,,
8402,USC00429133,40.0958,-112.4358,15,,,,
8403,USC00429152,38.4831,-113.4264,15,,,,
8404,USC00429165,40.7908,-111.4078,15,2,,10592,
8405,USC00429346,41.1092,-111.9125,15,,,,
8406,USC00429595,41.525,-111.1494,15,3,10958,10592,21550
8407,USC00450184,46.1333,-117.1333,15,,,,
8408,USC00450217,45.8092,-121.2811,15,,,,
8409,USC00450294,46.2039,-117.2472,15,,,,
8410,USC00450628,46.2833,-119.5,15,,,,
8411,USC00450668,45.9981,-120.3006,15,,,,
8412,USC00451350,47.8344,-120.0006,15,2,,9862,
8413,USC00451381,48.95,-119.05,15,,,,
8414,USC00451395,48.2733,-117.7408,15,1,10958,,
8415,USC00451400,47.9967,-119.6483,15,3,9862,9862,19724
8416,USC00451586,46.8833,-117.35,15,1,10958,,
8417,USC00451630,48.5678,-117.9356,15,,,,
8418,USC00451650,48.55,-117.8833,15,1,10593,,
8419,USC00451666,48.5558,-119.7492,15,,,,
8420,USC00451690,46.6644,-118.8828,15,,,,
8421,USC00451691,46.5086,-118.7878,15,1,10593,,
8422,USC00451767,47.9544,-118.9997,15,3,10958,9862,20820
8423,USC00451972,45.75,-121.15,15,1,10226,,
8424,USC00452007,47.6575,-118.1614,15,2,,10593,
8425,USC00452030,46.3153,-118.0022,15,1,10958,,
8426,USC00452066,47.9667,-117.4333,15,,,,
8427,USC00452505,46.9692,-120.54,15,2,,9862,
8428,USC00452542,46.3992,-119.1561,15,,,,
8429,USC00452609,47.3167,-119.5667,15,,,,
8430,USC00453222,45.8081,-120.8428,15,,,,
8431,USC00453502,47.4167,-118.25,15,1,10592,,
8432,USC00453515,47.4828,-118.2519,15,,,,
8433,USC00453529,47.6892,-119.1064,15,,,,
8434,USC00453546,46.7225,-118.6525,15,1,10958,,
8435,USC00453883,46.2447,-118.8786,15,,,,
8436,USC00453975,48.8167,-118.9,15,1,10593,,
8437,USC00454077,46.5833,-118.6,15,1,10958,,
8438,USC00454154,46.2111,-119.1011,15,3,10228,10227,20455
8439,USC00454338,46.8167,-117.8831,15,1,10958,,
8440,USC00454430,47.8333,-120.0333,15,,,,
8441,USC00454549,49,-118.2333,15,,,,
8442,USC00454679,47.0022,-118.5658,15,3,10228,10958,21186
8443,USC00454971,47.8167,-119.6333,15,1,10227,,
8444,USC00455128,48.5333,-120.3333,15,,,,
8445,USC00455133,48.6008,-120.4275,15,2,,10227,
8446,USC00455231,45.9406,-119.2978,15,,,,
8447,USC00455377,46.0167,-118.1167,15,,,,
8448,USC00455387,46.0758,-118.2728,15,,,,
8449,USC00455656,45.9333,-119.15,15,,,,
8450,USC00455659,45.9997,-121.5403,15,,,,
8451,USC00455686,46.5833,-120.4333,15,,,,
8452,USC00455688,46.5053,-120.1678,15,1,10958,,
8453,USC00455736,46.65,-120.6333,15,,,,
8454,USC00455832,48.1333,-118.9833,15,1,10958,,
8455,USC00455946,48.8994,-117.8289,15,,,,
8456,USC00456039,47.3331,-118.6961,15,3,10958,10958,21916
8457,USC00456123,48.4608,-119.5167,15,1,10227,,
8458,USC00456188,48.9667,-119.5,15,,,,
8459,USC00456215,46.7886,-119.0461,15,1,10593,,
8460,USC00456553,46.5167,-118.3333,15,1,10227,,
8461,USC00456610,46.4672,-117.5883,15,1,10228,,
8462,USC00456747,46.6461,-119.9061,15,,,,
8463,USC00456763,46.2,-119.7667,15,,,,
8464,USC00456768,46.2014,-119.7581,15,1,10958,,
8465,USC00456784,46.7333,-117.1667,15,,,,
8466,USC00456789,46.7603,-117.1861,15,3,10958,10958,21916
8467,USC00456880,47.2236,-119.8525,15,1,10958,,
8468,USC00456974,48.6461,-118.7369,15,3,10227,10958,21185
8469,USC00457015,46.3119,-119.2633,15,1,10958,,
8470,USC00457038,46.65,-121.1333,15,,,,
8471,USC00457059,47.1175,-118.3714,15,3,10958,10958,21916
8472,USC00457105,47.3833,-120.15,15,,,,
8473,USC00457180,47.2347,-117.3636,15,3,10958,10592,21550
8474,USC00457267,47.0933,-117.5878,15,2,,10592,
8475,USC00457727,46.8367,-119.6633,15,,,,
8476,USC00457956,47.3,-117.9833,15,,,,
8477,USC00458115,48.3667,-120.3333,15,,,,
8478,USC00458207,46.3236,-120.0103,15,1,10958,,
8479,USC00458348,47.2275,-117.0836,15,,,,
8480,USC00458442,46.6667,-121,15,,,,
8481,USC00458579,47.2167,-120,15,,,,
8482,USC00458926,46.05,-118.4,15,,,,
8483,USC00458959,46.4353,-120.4203,15,1,10958,,
8484,USC00459012,47.6497,-120.08,15,2,,9862,
8485,USC00459058,47.8964,-117.9933,15,,,,
8486,USC00459074,47.4289,-120.31,15,1,10958,,
8487,USC00459077,47.3667,-120.3667,15,,,,
8488,USC00459183,45.7667,-121.4833,15,,,,
8489,USC00459200,46.0436,-118.4628,15,,,,
8490,USC00459238,47.7681,-118.7239,15,1,10228,,
8491,USC00459327,47.4167,-119.1167,15,1,10592,,
8492,USC00459376,48.4742,-120.1886,15,2,,10958,
8493,USC00480552,42.6233,-106.3567,15,2,,10593,
8494,USC00480695,42.5414,-110.1253,15,,,,
8495,USC00480761,41.5897,-108.5094,15,,,,
8496,USC00480951,42.7156,-109.6894,15,2,,10958,
8497,USC00481220,44.7742,-107.5217,15,,,,
8498,USC00481284,43.3656,-109.2756,15,2,,9862,
8499,USC00481565,42.85,-106.2667,15,1,9862,,
8500,USC00481610,41.3136,-106.1292,15,,,,
8501,USC00481730,41.7594,-104.8222,15,3,10958,9862,20820
8502,USC00481736,41.3975,-110.0883,15,,,,
8503,USC00481855,44.3367,-109.3914,15,,,,
8504,USC00482595,43.2336,-108.9133,15,1,10958,,
8505,USC00482680,42.1794,-105.4017,15,,,,
8506,USC00482685,42.7467,-105.3603,15,,,,
8507,USC00482715,43.5397,-109.6553,15,,,,
8508,USC00482995,41.6878,-106.4136,15,,,,
8509,USC00483045,41.1833,-106.6167,15,1,10958,,
8510,USC00483100,41.265,-110.9508,15,1,10958,,
8511,USC00483170,42.1397,-109.4308,15,,,,
8512,USC00483396,41.9861,-110.0611,15,2,,9862,
8513,USC00483570,42.9833,-108.8667,15,,,,
8514,USC00483950,42.8267,-105.7878,15,1,10593,,
8515,USC00483960,42.6667,-105.8167,15,1,10592,,
8516,USC00484065,41.5167,-109.4703,15,1,10227,,
8517,USC00484925,42.4942,-107.8292,15,2,,10958,
8518,USC00485105,41.8181,-110.5333,15,2,,9862,
8519,USC00485252,42.2644,-110.195,15,,,,
8520,USC00485410,41.3167,-105.5833,15,,,,
8521,USC00485435,41.34,-105.6064,15,2,,9863,
8522,USC00485525,42.1953,-106.8556,15,3,10593,10228,20821
8523,USC00486120,41.8969,-106.2061,15,,,,
8524,USC00486555,41.2658,-110.3375,15,,,,
8525,USC00486595,42.3628,-107.4444,15,,,,
8526,USC00487105,42.4717,-106.8528,15,1,10227,,
8527,USC00487260,42.8744,-109.8581,15,,,,
8528,USC00487840,41.5833,-109.2167,15,1,10227,,
8529,USC00487955,41.8667,-111,15,,,,
8530,USC00487990,41.4528,-106.8053,15,1,10227,,
8531,USC00488070,42.1569,-106.9153,15,1,9862,,
8532,USC00488192,42.3703,-106.105,15,,,,
8533,USC00488385,42.4667,-108.8,15,,,,
8534,USC00488808,41.7644,-105.375,15,2,,9863,
8535,USC00488852,44.0647,-107.3819,15,2,,10593,
8536,USC00488858,43.8111,-107.3653,15,2,,10958,
8537,USC00489459,41.6717,-107.9783,15,,,,
8538,USS0005G04S,42.44,-105.86,15,2,,10958,
8539,USS0005G05S,42.28,-105.58,15,2,,10958,
8540,USS0006E03S,44.26,-106.98,15,2,,10958,
8541,USS0006G01S,42.73,-106.32,15,2,,10958,
8542,USS0006G02S,42.57,-106.09,15,2,,10958,
8543,USS0006H09S,41.16,-106.93,15,2,,10958,
8544,USS0006H10S,41.15,-106.97,15,2,,10958,
8545,USS0006H13S,41.36,-106.23,15,2,,10958,
8546,USS0006H19S,41.33,-106.5,15,2,,10958,
8547,USS0006H20S,41.33,-106.38,15,2,,10958,
8548,USS0006H23S,41.46,-106.28,15,2,,10958,
8549,USS0007E06S,44.16,-107.13,15,2,,10958,
8550,USS0007E12S,44.72,-107.4,15,2,,10958,
8551,USS0007E23S,44.5,-107.43,15,2,,10958,
8552,USS0007E34S,44.57,-107.3,15,2,,10958,
8553,USS0007E36S,44.4,-107.06,15,2,,10958,
8554,USS0007E39S,44.81,-107.41,15,,,,
8555,USS0007F02S,43.63,-107.18,15,2,,10958,
8556,USS0007F06S,43.47,-107.24,15,2,,10227,
8557,USS0007H03S,41.11,-107.17,15,2,,10958,
8558,USS0007H05S,41.3,-107.15,15,2,,10958,
8559,USS0008F01S,43.66,-109.01,15,2,,10958,
8560,USS0008G03S,42.57,-108.84,15,2,,10958,
8561,USS0008G07S,42.7,-108.9,15,2,,10958,
8562,USS0009E03S,44.03,-109.18,15,2,,10958,
8563,USS0009E09S,44.3,-109.24,15,2,,10958,
8564,USS0009F04S,43.7,-109.67,15,2,,10228,
8565,USS0009F23S,43.01,-109.76,15,2,,10958,
8566,USS0009F24S,43.86,-109.32,15,2,,10958,
8567,USS0009F27S,43.03,-109.17,15,2,,10958,
8568,USS0009G03S,42.87,-109.09,15,2,,10958,
8569,USS0009G09S,42.65,-109.26,15,2,,10958,
8570,USS0009J08S,40.91,-109.96,15,2,,10958,
8571,USS0010G24S,42.15,-110.68,15,2,,10958,
8572,USS0010J01S,40.92,-110.19,15,2,,10958,
8573,USS0010J04S,40.95,-110.48,15,2,,10958,
8574,USS0010J18S,40.55,-110.69,15,2,,10958,
8575,USS0010J20S,40.91,-110.5,15,2,,10958,
8576,USS0010J25S,40.74,-110.62,15,,,,
8577,USS0010J26S,40.72,-110.47,15,2,,10958,
8578,USS0010J30S,40.58,-110.59,15,2,,10958,
8579,USS0010J35S,40.86,-110.8,15,2,,10958,
8580,USS0010J44S,40.8,-110.88,15,2,,10958,
8581,USS0010J52S,40.68,-110.95,15,2,,10958,
8582,USS0011G32S,42.05,-111.6,15,2,,10958,
8583,USS0011H08S,41.38,-111.94,15,2,,10958,
8584,USS0011H21S,41.31,-111.45,15,2,,10958,
8585,USS0011H25S,41.41,-111.83,15,2,,10958,
8586,USS0011H30S,41.38,-111.92,15,2,,10958,
8587,USS0011H36S,41.9,-111.63,15,2,,10958,
8588,USS0011H37S,41.68,-111.42,15,2,,10958,
8589,USS0011H55S,41.41,-111.54,15,2,,10958,
8590,USS0011H57S,41.47,-111.5,15,2,,10958,
8591,USS0011J01S,40.85,-111.05,15,2,,10958,
8592,USS0011J02S,40.89,-111.07,15,2,,10958,
8593,USS0011J11S,40.99,-111.82,15,2,,10958,
8594,USS0011J21S,40.43,-111.62,15,2,,10958,
8595,USS0011J37S,40.87,-111.72,15,2,,9862,
8596,USS0011J42S,40.56,-111.66,15,2,,10958,
8597,USS0011J46S,40.61,-111.1,15,2,,10958,
8598,USS0011J52S,40.76,-111.63,15,2,,10958,
8599,USS0011J53S,40.79,-111.12,15,2,,10958,
8600,USS0011J56S,40.62,-111.53,15,2,,10958,
8601,USS0011J57S,40.6,-111.58,15,2,,10958,
8602,USS0011J64S,40.84,-111.71,15,2,,10958,
8603,USS0011J65S,40.66,-111.64,15,2,,10958,
8604,USS0012J06S,40.44,-112.24,15,2,,10958,
8605,USS0012J07S,40.49,-112.61,15,2,,10958,
8606,USS0012J09S,40.57,-112.17,15,,,,
8607,USS0012K01S,39.94,-112.41,15,2,,10958,
8608,USS0012L15S,38.88,-112.25,15,2,,10958,
8609,USS0013G01S,42.32,-113.62,15,2,,10592,
8610,USS0013M04S,37.49,-113.85,15,2,,10958,
8611,USS0014G01S,42.16,-114.19,15,2,,10958,
8612,USS0014G02S,42.18,-114.29,15,2,,10958,
8613,USS0014K02S,39.32,-114.62,15,2,,10958,
8614,USS0014K05S,39.13,-114.96,15,2,,10958,
8615,USS0015F06S,43.51,-115.57,15,2,,10958,
8616,USS0015F09S,43.27,-115.35,15,2,,10227,
8617,USS0015G02S,42.01,-115,15,2,,10958,
8618,USS0015H01S,41.83,-115.45,15,2,,10958,
8619,USS0015H03S,41.74,-115.47,15,2,,10958,
8620,USS0015H04S,41.76,-115.69,15,2,,10958,
8621,USS0015H09S,41.23,-116.03,15,2,,10958,
8622,USS0015H14S,41.87,-115.25,15,2,,10958,
8623,USS0015H24S,41.66,-115.32,15,2,,10958,
8624,USS0015J01S,40.89,-115.2,15,2,,10958,
8625,USS0015J06S,40.65,-115.38,15,2,,10958,
8626,USS0015J09S,40.38,-115.53,15,2,,10958,
8627,USS0015J12S,40.28,-115.53,15,2,,10958,
8628,USS0015J15S,40.94,-115.1,15,2,,10592,
8629,USS0015K03S,39.56,-115.84,15,2,,10958,
8630,USS0016E10S,44.61,-116.98,15,2,,10958,
8631,USS0016G01S,42.76,-116.9,15,2,,10958,
8632,USS0016G07S,42.6,-116.56,15,2,,10958,
8633,USS0016H02S,41.55,-116.01,15,2,,10958,
8634,USS0016H04S,41.53,-116.01,15,2,,10958,
8635,USS0016H05S,41.78,-116.03,15,2,,10958,
8636,USS0016H08S,41.82,-116.1,15,2,,10958,
8637,USS0017C05S,46.12,-117.85,15,2,,10958,
8638,USS0017D02S,45.21,-117.19,15,2,,10958,
8639,USS0017D06S,45.27,-117.69,15,2,,10958,
8640,USS0017D07S,45.08,-117.55,15,2,,10958,
8641,USS0017D08S,45,-117.17,15,2,,10958,
8642,USS0017D18S,45.27,-117.17,15,2,,10958,
8643,USS0017H02S,41.75,-117.53,15,2,,10958,
8644,USS0017H07S,41.52,-117.63,15,2,,10958,
8645,USS0017H08S,41.67,-117.57,15,2,,10958,
8646,USS0017K04S,39.29,-117.11,15,2,,10958,
8647,USS0018D04S,45.56,-118.45,15,2,,10958,
8648,USS0018D06S,45.27,-118.85,15,2,,10958,
8649,USS0018D08S,45.19,-118.55,15,2,,10958,
8650,USS0018D09S,45.15,-118.22,15,2,,10958,
8651,USS0018D19S,45.7,-118.11,15,2,,10958,
8652,USS0018D20S,45.36,-118.47,15,2,,10958,
8653,USS0018D21S,45.07,-118.15,15,2,,10958,
8654,USS0018E03S,44.87,-118.11,15,2,,10958,
8655,USS0018E05S,44.83,-118.19,15,2,,10958,
8656,USS0018E08S,44.76,-118.31,15,2,,10958,
8657,USS0018E09S,44.66,-118.43,15,2,,10958,
8658,USS0018E16S,44.25,-118.52,15,2,,10958,
8659,USS0018E18S,44.21,-118.64,15,2,,10958,
8660,USS0018F01S,44.01,-118.84,15,2,,10958,
8661,USS0018G01S,42.75,-118.69,15,2,,10958,
8662,USS0018G02S,42.71,-118.63,15,2,,10228,
8663,USS0018H01S,41.97,-118.19,15,2,,10958,
8664,USS0019A02S,48.66,-119.84,15,2,,10958,
8665,USS0019A13S,48.36,-119.08,15,2,,10593,
8666,USS0019D02S,45.19,-119.25,15,2,,10958,
